movieId,title_x,genres,matched_title,title_y,popularity,keywords,release_date
5529,Serving Sara (2002),Comedy|Romance,Serving Sara,Serving Sara,8.333,new york city-texas-wealth-falling in love-divorce-pretty woman-misadventure-process server-winery,2002-08-23
5530,Simone (S1m0ne) (2002),Comedy|Drama|Fantasy|Sci-Fi,WWE SummerSlam 2002,WWE SummerSlam 2002,7.545,pro wrestling,2002-08-25
5531,Undisputed (2002),Drama,Undisputed,Undisputed,32.073,prison-martial arts-showdown-prisoner-fight-boxer-gangster-fistfight-sports-tournament-fighting-convict-racial slur-prison fight-boxing-action hero,2002-07-17
5532,Amy's O (a.k.a. Amy's Orgasm) (2001),Comedy|Romance,Amy's Orgasm,Amy's Orgasm,4.654,feminism-orgasm-man woman relationship-woman director,2001-03-08
5537,Satin Rouge (2002),Drama|Musical,Satin Rouge,Satin Rouge,1.764,dance-woman director,2002-05-16
5538,"Care Bears Movie, The (1985)",Animation|Children|Fantasy,The Care Bears Movie,The Care Bears Movie,11.022,cloud-sorcerer's apprentice-spirit-woman director-child,1985-03-23
5539,Care Bears Movie II: A New Generation (1986),Animation|Children,Care Bears Movie II: A New Generation,Care Bears Movie II: A New Generation,7.754,summer camp-good versus evil,1986-03-21
5540,Clash of the Titans (1981),Action|Adventure|Fantasy|Romance,Clash of the Titans,Clash of the Titans,74.203,hades-mythology-greek mythology-zeus-mythological beast-medusa-sea monster-perseus-kraken-gods-ancient greece-based on myths legends or folklore,2010-03-26
5540,Clash of the Titans (1981),Action|Adventure|Fantasy|Romance,Clash of the Titans,Clash of the Titans,13.631,riddle-witch-mythology-greek mythology-octopus-pegasus-giant bird-zeus-seagull-medusa-poseidon-sea monster-perseus-kraken-gods-ancient greece-folklore-based on myths legends or folklore-hera-vulture-vindictive-owl-epic fantasy,1981-06-12
5540,Clash of the Titans (1981),Action|Adventure|Fantasy|Romance,Clash of the Titans,Clash of the Titans,0.6,,1916-07-01
5541,Hot Shots! (1991),Action|Comedy|Romance|War,Hot Shots!,Hot Shots!,22.331,secret mission-bad luck-parody-drill instructor-jet crash,1991-07-31
5543,"Swarm, The (1978)",Action|Horror|Sci-Fi,The Swarm,The Swarm,14.926,insect-based on novel or book-texas-panic-animal attack-survival-disaster-train crash-bee-survival horror-military-disaster movie-swarms-killer bees-helicopter crash-animal horror-bees,1978-07-14
5543,"Swarm, The (1978)",Action|Horror|Sci-Fi,The Swarm,The Swarm,12.481,,2024-05-01
5543,"Swarm, The (1978)",Action|Horror|Sci-Fi,The Swarm,The Swarm,10.615,,2020-10-14
5543,"Swarm, The (1978)",Action|Horror|Sci-Fi,The Swarm,The Swarm,1.4,,1966-05-16
5544,Time After Time (1979),Sci-Fi|Thriller,Time After Time,Time After Time,8.113,san francisco california-museum-jack the ripper-time travel-time machine-victorian england,1979-08-31
5544,Time After Time (1979),Sci-Fi|Thriller,Time After Time,Time After Time,3.309,journalist-ex-lover-hometown-changing the past or future,2011-03-19
5544,Time After Time (1979),Sci-Fi|Thriller,Time After Time,Time After Time,2.519,journalist-ex-lover-hometown-changing the past or future,2011-03-19
5544,Time After Time (1979),Sci-Fi|Thriller,Time After Time,Time After Time,1.4,,2014-03-14
5544,Time After Time (1979),Sci-Fi|Thriller,Time After Time,Time After Time,0.84,,1986-01-26
5544,Time After Time (1979),Sci-Fi|Thriller,Time After Time,Time After Time,0.6,,2019-08-29
5544,Time After Time (1979),Sci-Fi|Thriller,Time After Time,Time After Time,0.6,,2003-01-01
5544,Time After Time (1979),Sci-Fi|Thriller,Time After Time,Time After Time,0.6,,2021-01-01
5548,Down and Out in Beverly Hills (1986),Comedy,Down and Out in Beverly Hills,Down and Out in Beverly Hills,10.069,homeless person-swimming pool-remake-dysfunctional family-wealth-los angeles california-dog-family-extramarital affair-beverly hills-hobo,1986-01-31
5550,Love Me Tender (1956),Musical|Western,Love Me Tender,Love Me Tender,10.074,american civil war,1956-11-15
5550,Love Me Tender (1956),Musical|Western,Love Me Tender,Love Me Tender,1.399,,2019-08-09
5550,Love Me Tender (1956),Musical|Western,Love Me Tender,Love Me Tender,0.84,,2021-09-26
5550,Love Me Tender (1956),Musical|Western,Love Me Tender,Love Me Tender,0.6,,2021-10-02
5550,Love Me Tender (1956),Musical|Western,Love Me Tender,Love Me Tender,0.6,,2014-04-28
5553,Stakeout (1987),Comedy|Crime|Romance|Thriller,Stakeout,Stakeout,10.913,prison-killing-shower-seattle usa-police-prison escape-murder-police chase-killer-police detective-stakeout-buddy cop-prisoner on the run-voyeurism-logging,1987-08-05
5553,Stakeout (1987),Comedy|Crime|Romance|Thriller,Stakeout,Stakeout,3.842,,2019-04-03
5553,Stakeout (1987),Comedy|Crime|Romance|Thriller,Stakeout,Stakeout,2.715,forbidden love-police stakeout,1958-01-15
5553,Stakeout (1987),Comedy|Crime|Romance|Thriller,Stakeout,Stakeout,2.709,seattle usa-vampire-mockumentary-found footage-horror comedy,2020-10-26
5553,Stakeout (1987),Comedy|Crime|Romance|Thriller,Stakeout,Stakeout,2.189,seattle usa-vampire-mockumentary-found footage-horror comedy,2020-10-26
5553,Stakeout (1987),Comedy|Crime|Romance|Thriller,Stakeout,Stakeout,1.834,seattle usa-vampire-mockumentary-found footage-horror comedy,2020-10-26
5553,Stakeout (1987),Comedy|Crime|Romance|Thriller,Stakeout,Stakeout,0.628,,2012-05-08
5556,FearDotCom (a.k.a. Fear.com) (a.k.a. Fear Dot Com) (2002),Crime|Horror|Thriller,Live from Bonnaroo Music Festival 2002,Live from Bonnaroo Music Festival 2002,0.6,,2002-10-22
5560,À nous la liberté (Freedom for Us) (1931),Comedy|Musical,The Souls of Freedom,The Souls of Freedom,0.6,,1931-12-31
5562,Snipes (2001),Drama|Thriller,Snipes,Snipes,2.33,,2001-09-13
5563,City by the Sea (2002),Crime|Drama,City by the Sea,City by the Sea,10.436,drug addiction-murder-police investigation-homicide detective-estranged son,2002-09-06
5564,Swimfan (2002),Thriller,Swimfan,Swimfan,10.252,competition-coma-infidelity-obsession-bathing-high school-femme fatale-hospital-swimmer-swimming-troubled teen-obsessive love-swimming team,2002-09-06
5568,Johnny Dangerously (1984),Comedy,Johnny Dangerously,Johnny Dangerously,12.614,organized crime-mobster-woman director-1930s,1984-12-21
5569,"Last House on the Left, The (1972)",Crime|Horror|Thriller,The Last House on the Left,The Last House on the Left,28.157,rape-white trash-remake-revenge-murder-dysfunctional family-swimmer-family-rape and revenge,2009-03-13
5569,"Last House on the Left, The (1972)",Crime|Horror|Thriller,The Last House on the Left,The Last House on the Left,13.934,rape-loss of loved one-gun-birthday-kidnapping-concert-revenge-marijuana-slasher-cult film-pond-rape and revenge-video nasty,1972-08-30
5570,Thesis (Tesis) (1996),Drama|Horror|Thriller,The 1964 World's Fair,The 1964 World's Fair,0.6,,1996-01-01
5572,Barbershop (2002),Comedy,Barbershop,Barbershop,16.878,chicago illinois-hairdresser-neighbor-debt-theft-inner city-meeting-ex-con-barbershop-hoodlum-loan shark-barber,2002-04-01
5573,Stealing Harvard (2002),Comedy|Crime,Stealing Harvard,Stealing Harvard,9.697,robbery-harvard university-college-fool-studies-house-uncle-money-petty crimes,2002-09-13
5574,"Transporter, The (2002)",Action|Crime,The Transporter,The Transporter,34.128,martial arts-car journey-transportation-human trafficking-police-organized crime-police chase-gunfight-action hero-enemies,2002-10-02
5575,Alias Betty (Betty Fisher et autres histoires) (2001),Crime|Drama,Betty Fisher and Other Stories,Betty Fisher and Other Stories,1.739,,2001-09-01
5577,Igby Goes Down (2002),Comedy|Drama,Igby Goes Down,Igby Goes Down,9.603,new york city-parent child relationship-falling in love-godfather,2002-09-13
5580,Aspen Extreme (1993),Action,Aspen Extreme,Aspen Extreme,3.776,snow skiing,1993-01-22
5581,Betsy's Wedding (1990),Comedy,Betsy's Wedding,Betsy's Wedding,5.642,gangster-long island new york-debt-wedding-storm-construction worker,1990-06-22
5582,Captain Ron (1992),Adventure|Comedy,Captain Ron,Captain Ron,8.391,monopoly,1992-09-18
5584,Ernest Goes to Jail (1990),Comedy,Ernest Goes to Jail,Ernest Goes to Jail,18.445,prison-tennessee-janitor-electric chair-bank robbery-animal actor-impersonation-doppelgänger-prison break-magnetism,1990-04-06
5585,Ernest Scared Stupid (1991),Comedy,Ernest Scared Stupid,Ernest Scared Stupid,8.69,tree house-missouri-troll-evil-briarville missouri,1991-10-11
5588,"Hills Have Eyes, The (1977)",Horror,The Hills Have Eyes,The Hills Have Eyes,47.187,van-rape-ambush-gas station-new mexico-gore-remake-serial killer-slasher-brutality-cannibal-killer-desert-family holiday-madness-ghost town-torture porn-lost in the desert-nuclear testing-human monster,2006-03-10
5588,"Hills Have Eyes, The (1977)",Horror,The Hills Have Eyes,The Hills Have Eyes,15.823,rape-mutation-government-murder-cannibal-dog-desert-cult film-camper-set on fire,1977-07-22
5588,"Hills Have Eyes, The (1977)",Horror,The Hills Have Eyes,The Hills Have Eyes,0.6,,
5589,Indian Summer (1993),Comedy|Drama,Indian Summer,Indian Summer,9.257,teacher-high school teacher,1972-10-18
5589,Indian Summer (1993),Comedy|Drama,Indian Summer,Indian Summer,6.18,camping-nostalgia-summer camp-relationship-ontario canada-thirty something-swimming-reunited friends-boxing-sleepaway camp-childhood memory,1993-04-23
5589,Indian Summer (1993),Comedy|Drama,Indian Summer,Indian Summer,1.413,prisoner-lawyer,2001-05-05
5589,Indian Summer (1993),Comedy|Drama,Indian Summer,Indian Summer,1.18,sea-married couple-skipper-adriatic coast,1970-01-01
5589,Indian Summer (1993),Comedy|Drama,Indian Summer,Indian Summer,0.6,film preservation-35mm-2023,1960-01-01
5589,Indian Summer (1993),Comedy|Drama,Indian Summer,Indian Summer,0.6,,2011-03-18
5589,Indian Summer (1993),Comedy|Drama,Indian Summer,Indian Summer,0.6,bg,1973-06-22
5589,Indian Summer (1993),Comedy|Drama,Indian Summer,Indian Summer,0.6,,1987-01-02
5589,Indian Summer (1993),Comedy|Drama,Indian Summer,Indian Summer,0.6,,1991-01-01
5589,Indian Summer (1993),Comedy|Drama,Indian Summer,Indian Summer,0.6,,1913-05-22
5590,"Mack, The (1973)",Crime,The Mack,The Mack,3.437,pimp-blaxploitation cinema,1973-04-04
5591,Monkey Trouble (1994),Children|Comedy,Monkey Trouble,Monkey Trouble,9.305,sibling relationship-pet shop-thief-monkey,1994-03-18
5596,Spaced Invaders (1990),Adventure|Comedy|Sci-Fi,Spaced Invaders,Spaced Invaders,4.013,halloween-alien-martian-misunderstanding-greedy developer,1990-04-27
5597,Suburban Commando (1991),Comedy|Sci-Fi,Suburban Commando,Suburban Commando,7.893,bounty hunter-midlife crisis-space marine-family-frozen alive,1991-10-04
5601,"Yearling, The (1946)",Children|Drama,The Yearling,The Yearling,6.003,runaway-based on novel or book-florida-human animal relationship-pet-run away-deer-19th century-fawn-rattlesnake,1946-12-18
5601,"Yearling, The (1946)",Children|Drama,The Yearling,The Yearling,1.67,florida-killing a pet,1994-04-24
5602,"Ladykillers, The (1955)",Comedy|Crime,The Ladykillers,The Ladykillers,17.949,parrot-gang of thieves-widow-dark comedy-money-criminal-old lady-landlady-planning-steam locomotive-octogenarian-quintet-armored van robbery-rented rooms-bumbling crooks-interruptions,1955-12-08
5602,"Ladykillers, The (1955)",Comedy|Crime,The Ladykillers,The Ladykillers,10.227,church choir-garbage-remake-criminal gang-duringcreditsstinger,2004-03-25
5603,"Lavender Hill Mob, The (1951)",Comedy|Crime,The Lavender Hill Mob,The Lavender Hill Mob,9.203,bank-gold-souvenir-police chase-ealing-armored car robbery-eiffel tower paris-foundry-bank clerk,1951-06-28
5604,"Man in the White Suit, The (1951)",Comedy|Sci-Fi,The Man in the White Suit,The Man in the White Suit,8.217,ealing,1951-08-07
5607,"Son of the Bride (Hijo de la novia, El) (2001)",Comedy|Drama,Son of the Bride,Son of the Bride,6.884,heart attack-buenos aires argentina-bride-marriage-toilet-friends-wedding-urination-waiter-therapy-vice squad-watching tv,2001-08-16
5608,"Das Experiment (Experiment, The) (2001)",Drama|Thriller,The Experiment,The Experiment,68.308,experiment-psychological thriller,2010-07-15
5608,"Das Experiment (Experiment, The) (2001)",Drama|Thriller,The Experiment,The Experiment,11.278,prison-rape-journalist-authority-prisoner-experiment-blackbox-scientific study-aggression-test person-imprisonment-asylum-prison cell-manipulation-torture-humiliation,2001-03-07
5608,"Das Experiment (Experiment, The) (2001)",Drama|Thriller,The Experiment,The Experiment,0.841,lost film,1922-09-01
5608,"Das Experiment (Experiment, The) (2001)",Drama|Thriller,The Experiment,The Experiment,0.6,,
5608,"Das Experiment (Experiment, The) (2001)",Drama|Thriller,The Experiment,The Experiment,0.6,killing-bicycle-scientist-invisibility,2021-04-02
5608,"Das Experiment (Experiment, The) (2001)",Drama|Thriller,The Experiment,The Experiment,0.6,,2016-07-23
5609,Ballistic: Ecks vs. Sever (2002),Action|Thriller,Ballistic: Ecks vs. Sever,Ballistic: Ecks vs. Sever,12.575,spy-loss of loved one-martial arts-sniper-fight-nanotechnology-secret agent-adversary-agent-one woman army-action hero,2002-09-20
5610,"Banger Sisters, The (2002)",Comedy|Drama,The Banger Sisters,The Banger Sisters,11.028,tattoo-rock star-groupie-past-family,2002-09-20
5611,"Four Feathers, The (2002)",Adventure|War,The Four Feathers,The Four Feathers,10.959,islam-loyalty-bravery-british empire-sudan-army-revenge-honor-murder-escape-soldier-battle-church-britain-slave-colonialism-military-white feather-imperialism,2002-09-08
5611,"Four Feathers, The (2002)",Adventure|War,The Four Feathers,The Four Feathers,8.47,british army-british empire-sudan-army-cowardice-victorian england-soldier-disguise-british colonialism,1939-04-20
5611,"Four Feathers, The (2002)",Adventure|War,The Four Feathers,The Four Feathers,2.587,based on novel or book-british empire-sudan-british colonial-white feather-desert battle-19th century,1978-01-01
5611,"Four Feathers, The (2002)",Adventure|War,The Four Feathers,The Four Feathers,1.859,british empire-cowardice-soldier,1929-06-01
5611,"Four Feathers, The (2002)",Adventure|War,The Four Feathers,The Four Feathers,0.6,silent film,1921-05-01
5612,Trapped (2002),Action|Thriller,Trapped,Trapped,11.127,ransom-hostage-kidnapping-telephone-psychopath-maniac,2002-09-20
5612,Trapped (2002),Action|Thriller,Trapped,Trapped,8.7,claustrophobia-hallucination-survival-trapped in building,2017-03-17
5612,Trapped (2002),Action|Thriller,Trapped,Trapped,3.461,woman director,2016-01-24
5612,Trapped (2002),Action|Thriller,Trapped,Trapped,2.693,birthday party-webcam-murder-internet-hatchet-alcoholic father-closet-twitter-webcast,2014-11-18
5612,Trapped (2002),Action|Thriller,Trapped,Trapped,2.692,woman director,2016-01-24
5612,Trapped (2002),Action|Thriller,Trapped,Trapped,2.677,,2001-07-24
5612,Trapped (2002),Action|Thriller,Trapped,Trapped,2.022,film noir-counterfeit-treasury department-b movie-black and white,1949-09-27
5612,Trapped (2002),Action|Thriller,Trapped,Trapped,1.934,airport-department store-mugger-dog-alcoholic-doberman-dog attack-guard dog-divorced couple,1974-06-13
5612,Trapped (2002),Action|Thriller,Trapped,Trapped,1.908,adultery-camping-college-chase-murder-bear trap-torture-explosion-backwoods-tar and feathers-hunting dog-hikers-canuxploitation-college student-vengeance,1982-05-28
5612,Trapped (2002),Action|Thriller,Trapped,Trapped,1.903,,2001-07-24
5612,Trapped (2002),Action|Thriller,Trapped,Trapped,1.283,surreal-surrealism-mystery-dark comedy-psychological thriller-set in one room-psychological mystery-lynchian,2022-04-11
5612,Trapped (2002),Action|Thriller,Trapped,Trapped,1.216,,2015-03-15
5612,Trapped (2002),Action|Thriller,Trapped,Trapped,1.076,,1989-06-14
5612,Trapped (2002),Action|Thriller,Trapped,Trapped,0.904,skinny dipping-barefoot female-bare butt-female rear nudity,2012-04-01
5612,Trapped (2002),Action|Thriller,Trapped,Trapped,0.805,,1937-03-03
5612,Trapped (2002),Action|Thriller,Trapped,Trapped,0.629,,2021-03-20
5612,Trapped (2002),Action|Thriller,Trapped,Trapped,0.609,,2019-08-28
5612,Trapped (2002),Action|Thriller,Trapped,Trapped,0.6,,1964-01-01
5612,Trapped (2002),Action|Thriller,Trapped,Trapped,0.6,,1966-01-01
5612,Trapped (2002),Action|Thriller,Trapped,Trapped,0.6,mouse-silent film-cartoon spider,1923-06-01
5612,Trapped (2002),Action|Thriller,Trapped,Trapped,0.6,,2013-09-28
5612,Trapped (2002),Action|Thriller,Trapped,Trapped,0.6,,2017-02-26
5612,Trapped (2002),Action|Thriller,Trapped,Trapped,0.6,student film,2021-08-17
5612,Trapped (2002),Action|Thriller,Trapped,Trapped,0.6,,
5612,Trapped (2002),Action|Thriller,Trapped,Trapped,0.6,,2019-08-28
5612,Trapped (2002),Action|Thriller,Trapped,Trapped,0.6,,2020-05-28
5612,Trapped (2002),Action|Thriller,Trapped,Trapped,0.6,drug addiction-time loop,2020-04-24
5612,Trapped (2002),Action|Thriller,Trapped,Trapped,0.6,,1931-04-13
5612,Trapped (2002),Action|Thriller,Trapped,Trapped,0.6,,2013-12-01
5612,Trapped (2002),Action|Thriller,Trapped,Trapped,0.6,,2020-09-21
5613,8 Women (2002),Comedy|Crime|Musical|Mystery,100 Women,100 Women,9.346,college-love,2002-10-18
5614,"His Secret Life (a.k.a. Ignorant Fairies, The) (Fate ignoranti, Le) (2001)",Drama|Romance,Sweet 116: The 2001 Seattle Mariners History Making Season,Sweet 116: The 2001 Seattle Mariners History Making Season,0.6,baseball-sports-mlb-seattle mariners-sports highlights-seattle,2001-11-01
5615,Invincible (2001),Drama,Invincible,Invincible,10.738,philadelphia pennsylvania-american football-bad luck-advancement-sports,2006-08-25
5615,Invincible (2001),Drama,Invincible,Invincible,5.674,detective-katana,2001-11-18
5615,Invincible (2001),Drama,Invincible,Invincible,4.671,rabbi-anti-semitism-strong man,2001-12-02
5615,Invincible (2001),Drama,Invincible,Invincible,4.036,,2020-06-03
5615,Invincible (2001),Drama,Invincible,Invincible,3.791,,2020-06-03
5615,Invincible (2001),Drama,Invincible,Invincible,1.845,mixed martial arts,2021-06-24
5615,Invincible (2001),Drama,Invincible,Invincible,1.4,,1992-12-05
5615,Invincible (2001),Drama,Invincible,Invincible,0.6,,2013-10-12
5615,Invincible (2001),Drama,Invincible,Invincible,0.6,,1974-03-21
5615,Invincible (2001),Drama,Invincible,Invincible,0.6,,
5617,Secretary (2002),Comedy|Drama|Romance,Secretary,Secretary,25.815,suicide-clerk-fetish-sadomasochism-lawyer-hospital-secretary-typewriter-kinky-cutting-pantyhose-bdsm-workplace romance,2002-09-20
5617,Secretary (2002),Comedy|Drama|Romance,Secretary,Secretary,1.4,class differences-disco-istanbul turkey-skiing,1985-02-01
5617,Secretary (2002),Comedy|Drama|Romance,Secretary,Secretary,0.6,softcore,2016-12-22
5618,Spirited Away (Sen to Chihiro no kamikakushi) (2001),Adventure|Animation|Fantasy,Final Fantasy: The Spirits Within,Final Fantasy: The Spirits Within,16.658,future-space travel-battle assignment-post-apocalyptic future-dystopia-alien-downfall-soldier-scientist-fictional war-based on video game-military-soul transference-motion capture-female scientist-alien creature-2060s,2001-07-02
5619,"Trials of Henry Kissinger, The (2002)",Documentary,The Trials of Henry Kissinger,The Trials of Henry Kissinger,3.278,,2002-09-29
5620,Sweet Home Alabama (2002),Comedy|Romance,Sweet Home Alabama,Sweet Home Alabama,20.471,new york city-marriage proposal-alabama-career woman-fashion designer,2002-09-26
5621,"Tuxedo, The (2002)",Action|Comedy,The Tuxedo,The Tuxedo,31.909,new york city-bomb-spy-martial arts-intelligence-chauffeur-wound-secret agent-fistfight-head injury-parody-action hero,2002-09-27
5625,Moonlight Mile (2002),Drama|Romance,Moonlight Mile,Moonlight Mile,7.75,,2002-09-09
5628,Wasabi (2001),Action|Comedy|Crime|Drama|Thriller,Wasabi,Wasabi,18.783,handcuffs-yakuza-hitman-love letter-police operation-golf club-brutal cop,2001-10-31
5629,Jonah: A VeggieTales Movie (2002),Animation|Children|Musical,Jonah: A VeggieTales Movie,Jonah: A VeggieTales Movie,8.385,forgiveness-musical-whale-revenge-repentance-prophet-compassion-story within the story-mercy-eaten by animal-christian film-pirates-nineveh,2002-10-04
5630,Red Dragon (2002),Crime|Mystery|Thriller,Red Dragon,Red Dragon,6.29,fbi-psychopath-murder-serial killer-cannibal,2002-10-02
5630,Red Dragon (2002),Crime|Mystery|Thriller,Red Dragon,Red Dragon,1.35,spy-hong kong,1965-07-16
5632,Bloody Sunday (2002),Drama,Bloody Sunday,Bloody Sunday,10.365,1970s-demonstration-civil rights-british army-northern ireland-based on true story-murder-the troubles (north ireland 1966-98)-ira,2002-01-16
5633,Heaven (2002),Drama,Heaven,Heaven,8.69,bomb-assassination-terrorist-court-police-love-revenge-murder-explosion-justice-husband,2002-02-06
5633,Heaven (2002),Drama,Heaven,Heaven,6.319,,2019-07-27
5633,Heaven (2002),Drama,Heaven,Heaven,2.621,homecoming-gaither-southern gospel,2003-01-01
5633,Heaven (2002),Drama,Heaven,Heaven,1.86,architect-freedom-stripper-money-vision-family-gambling addiction,1999-04-29
5633,Heaven (2002),Drama,Heaven,Heaven,1.715,homecoming-gaither-southern gospel,2003-01-01
5633,Heaven (2002),Drama,Heaven,Heaven,1.4,china,2021-06-14
5633,Heaven (2002),Drama,Heaven,Heaven,1.4,,2018-10-08
5633,Heaven (2002),Drama,Heaven,Heaven,1.363,gay interest-lgbt-spin the bottle-short film,2020-03-07
5633,Heaven (2002),Drama,Heaven,Heaven,1.169,,2020-10-02
5633,Heaven (2002),Drama,Heaven,Heaven,1.124,,2013-08-15
5633,Heaven (2002),Drama,Heaven,Heaven,0.918,,2020-10-02
5633,Heaven (2002),Drama,Heaven,Heaven,0.6,,2004-03-05
5633,Heaven (2002),Drama,Heaven,Heaven,0.6,,1998-06-15
5633,Heaven (2002),Drama,Heaven,Heaven,0.6,,
5633,Heaven (2002),Drama,Heaven,Heaven,0.6,,
5633,Heaven (2002),Drama,Heaven,Heaven,0.6,,2000-03-15
5633,Heaven (2002),Drama,Heaven,Heaven,0.6,,2020-10-08
5633,Heaven (2002),Drama,Heaven,Heaven,0.6,,2016-03-06
5633,Heaven (2002),Drama,Heaven,Heaven,0.6,,2008-04-11
5633,Heaven (2002),Drama,Heaven,Heaven,0.6,,2015-06-14
5633,Heaven (2002),Drama,Heaven,Heaven,0.6,christian film,2014-11-07
5633,Heaven (2002),Drama,Heaven,Heaven,0.6,woman director,1997-01-01
5635,"Man from Elysian Fields, The (2001)",Drama,The Man from Elysian Fields,The Man from Elysian Fields,4.663,prostitution,2001-09-13
5636,Welcome to Collinwood (2002),Comedy|Crime,Welcome to Collinwood,Welcome to Collinwood,9.142,safe-remake-heist-inner city,2002-05-24
5637,Flirting (1991),Drama,Flirting,Flirting,4.223,australia-boarding school-sequel-love-coming of age-teenage crush-loss of virginity-1960s,1991-03-20
5637,Flirting (1991),Drama,Flirting,Flirting,0.98,,1988-09-16
5638,Godzilla vs. Mothra (Mosura tai Gojira) (1964),Action|Adventure|Fantasy|Sci-Fi,Mothra vs. Godzilla,Mothra vs. Godzilla,9.64,japan-monster-giant insect-sequel-giant monster-dinosaur-moth-nuclear threat-kaiju-anti-capitalism-tokusatsu-japanese film,1964-04-29
5640,"Godzilla, King of the Monsters! (Kaijû-ô Gojira) (1956)",Horror|Sci-Fi,"Godzilla, King of the Monsters!","Godzilla, King of the Monsters!",14.906,giant monster-reporter-tokyo japan-dinosaur-kaiju-animal horror-tokusatsu,1956-04-27
5643,Powaqqatsi (1988),Documentary,Powaqqatsi,Powaqqatsi,5.817,nature-poetic documentary,1988-04-29
5644,"Pride of the Yankees, The (1942)",Drama,The Pride of the Yankees,The Pride of the Yankees,5.95,baseball-biography-sports-historical figure-yankee stadium-motor neuron disease,1942-07-14
5646,Valmont (1989),Drama|Romance,Valmont,Valmont,9.354,paris france-based on novel or book-18th century-baroque,1989-11-17
5649,Horror of Dracula (Dracula) (1958),Horror,The Return of Dracula,The Return of Dracula,6.11,cave-vampire-halloween-fake identity-skeleton-halloween party-impalement-crucifix-dog attack-costume party,1958-04-01
5650,Strange Brew (1983),Comedy,Strange Brew,Strange Brew,6.277,psychotronic-brewery,1983-08-26
5650,Strange Brew (1983),Comedy,Strange Brew,Strange Brew,0.6,,2008-11-20
5651,"Incredible Mr. Limpet, The (1964)",Animation|Comedy|War,The Incredible Mr. Limpet,The Incredible Mr. Limpet,5.134,submarine-fish-world war ii-navy-animated scene-live action and animation,1964-03-28
5657,Flashback (1990),Action|Adventure|Comedy|Crime|Drama,Flashback,Flashback,23.698,journey in the past-time travel-mystery-mysterious drug-journey,2020-10-08
5657,Flashback (1990),Action|Adventure|Comedy|Crime|Drama,Flashback,Flashback,9.615,,2021-11-11
5657,Flashback (1990),Action|Adventure|Comedy|Crime|Drama,Flashback,Flashback,7.547,hippie-fbi-yuppie-fake identity-lsd-train,1990-02-02
5657,Flashback (1990),Action|Adventure|Comedy|Crime|Drama,Flashback,Flashback,3.458,loss of loved one-education,2000-04-06
5657,Flashback (1990),Action|Adventure|Comedy|Crime|Drama,Flashback,Flashback,1.262,,1969-10-01
5657,Flashback (1990),Action|Adventure|Comedy|Crime|Drama,Flashback,Flashback,0.959,robot,2011-09-24
5657,Flashback (1990),Action|Adventure|Comedy|Crime|Drama,Flashback,Flashback,0.931,,2003-04-01
5657,Flashback (1990),Action|Adventure|Comedy|Crime|Drama,Flashback,Flashback,0.6,trauma-boxer,1997-07-08
5657,Flashback (1990),Action|Adventure|Comedy|Crime|Drama,Flashback,Flashback,0.6,,1974-01-01
5657,Flashback (1990),Action|Adventure|Comedy|Crime|Drama,Flashback,Flashback,0.6,,
5657,Flashback (1990),Action|Adventure|Comedy|Crime|Drama,Flashback,Flashback,0.6,,2019-05-09
5663,Below (2002),Horror,2002 Norway,2002 Norway,0.841,,2002-01-01
5664,Brown Sugar (2002),Romance,Brown Sugar,Brown Sugar,11.156,,2002-10-05
5664,Brown Sugar (2002),Romance,Brown Sugar,Brown Sugar,0.6,,1931-04-21
5664,Brown Sugar (2002),Romance,Brown Sugar,Brown Sugar,0.6,,1985-12-09
5665,Knockaround Guys (2002),Action|Comedy|Crime,Mysteryland 2002,Mysteryland 2002,0.6,,2002-08-24
5666,"Rules of Attraction, The (2002)",Comedy|Drama|Romance|Thriller,The Rules of Attraction,The Rules of Attraction,14.069,love triangle-suicide-rape-based on novel or book-bisexuality-college-new hampshire-multiple storylines-book adaptation,2002-10-11
5667,Tuck Everlasting (2002),Drama|Fantasy,Tuck Everlasting,Tuck Everlasting,12.02,fountain of youth-based on novel or book-immortality-forest-woods-teenage crush-teenage girl-teenage boy-mysterious stranger,2002-10-11
5667,Tuck Everlasting (2002),Drama|Fantasy,Tuck Everlasting,Tuck Everlasting,1.423,immortality-mysterious family,1981-06-05
5668,White Oleander (2002),Drama,White Oleander,White Oleander,13.493,prison-loss of loved one-poison-foster parents-women's prison-family relationships-mother daughter estrangement-foster care-bad mother-adopted daughter-children's services-mother daughter relationship,2002-10-11
5669,Bowling for Columbine (2002),Documentary,Bowling for Columbine,Bowling for Columbine,14.593,canada-gun-mass murder-homicide-oklahoma city bombing-american culture-gun violence-person running amok-mass shooting,2002-10-09
5670,Comedian (2002),Comedy|Documentary,Comedian,Comedian,8.574,comedian-stand-up comedy,2002-10-25
5670,Comedian (2002),Comedy|Documentary,Comedian,Comedian,1.371,comedian-work-economy-money-institution,2000-03-16
5672,Pokemon 4 Ever (a.k.a. Pokémon 4: The Movie) (2002),Adventure|Animation|Children|Fantasy,Her Majesty The Queen Mother 1900-2002,Her Majesty The Queen Mother 1900-2002,0.6,,2002-01-01
