movieId,title_x,genres,matched_title,title_y,popularity,keywords,release_date
6476,Shattered (1991),Mystery|Thriller,Shattered,Shattered,32.26,divorcee-psicose-relacionamentos,2022-01-14
6477,"Song of Bernadette, The (1943)",Drama,The Song of Bernadette,The Song of Bernadette,11.05,france-nun-based on novel or book-southern france-miracle-biography-vision-religion-church-catholic-lourdes france-convent (nunnery)-virgin mary-french countryside-19th century-covenant-spring (water),1943-12-21
6480,Thoroughly Modern Millie (1967),Comedy|Musical,Thoroughly Modern Millie,Thoroughly Modern Millie,6.849,hotel-love-pursuit-flapper-jazz age-stenographer-1920s,1967-03-22
6482,Dumb and Dumberer: When Harry Met Lloyd (2003),Comedy,Dumb and Dumberer: When Harry Met Lloyd,Dumb and Dumberer: When Harry Met Lloyd,19.518,skateboarding-adoption-friendship-fate,2003-04-14
6483,From Justin to Kelly (2003),Musical|Romance,From Justin to Kelly,From Justin to Kelly,8.015,musical,2003-06-20
6484,Hollywood Homicide (2003),Action|Crime|Drama,Hollywood Homicide,Hollywood Homicide,12.945,rap music-undercover-hitman-gangster-chase-rivalry-hollywood-los angeles california-criminal-murder investigation-action hero-corrupt cop,2003-06-09
6493,Alex and Emma (2003),Comedy|Drama|Romance,Alex & Emma,Alex & Emma,8.77,gambling-casino-based on novel or book-vandalism-lie-kiss-love-disappearance-writer-death-fortune,2003-06-16
6502,28 Days Later (2002),Action|Horror|Sci-Fi,28 Days Later,28 Days Later,46.619,london england-taxi-submachine gun-gas station-daughter-laboratory-hospital-zombie-brutality-church-rage-epidemic-cult film-military-virus-waking from coma-animal research,2002-10-31
6503,Charlie's Angels: Full Throttle (2003),Action|Adventure|Comedy|Crime|Thriller,Charlie's Angels: Full Throttle,Charlie's Angels: Full Throttle,51.339,martial arts-robbery-undercover agent-spy-secret identity-villainess-secret agent-organized crime-los angeles california-heroine-spy hero-based on tv series,2003-06-27
6506,Fulltime Killer (Chuen jik sat sau) (2001),Action|Thriller,Fulltime Killer,Fulltime Killer,8.737,competition-hitman-police-falling in love-housekeeper-agent,2001-08-03
6509,Ali: Fear Eats the Soul (Angst essen Seele auf) (1974),Drama|Romance,Ali: Fear Eats the Soul,Ali: Fear Eats the Soul,10.146,germany-foreigner-parent child relationship-husband wife relationship-cleaning lady-munich germany-unsociability-german-turkish living together-older woman younger man relationship-new german cinema-age-gap relationship,1974-06-05
6510,"Bodies, Rest & Motion (1993)",Drama|Romance,"Bodies, Rest & Motion","Bodies, Rest & Motion",3.231,arizona-highway-road trip-love-friends-salesman,1993-04-09
6514,Ring of Terror (1962),Horror,Ring of Terror,Ring of Terror,2.173,,1962-02-01
6515,You Only Live Once (1937),Crime|Film-Noir,You Only Live Once,You Only Live Once,9.083,based on true story-film noir-ex-con-wrongful conviction-on the lam,1937-01-23
6516,Anastasia (1956),Drama,Anastasia,Anastasia,41.551,nightmare-czar / tsar / tzar-musical-sorcerer-russian revolution (1917)-train explosion-1920s-villain song-amused,1997-11-20
6517,"Babe, The (1992)",Drama,The Babe,The Babe,6.541,baseball-sports-historical figure,1992-04-17
6523,Mr. Baseball (1992),Comedy|Romance,Mr. Baseball,Mr. Baseball,8.816,japan-baseball,1992-10-01
6527,Scaramouche (1952),Adventure|Romance,Scaramouche,Scaramouche,9.752,french revolution-sword duel,1952-05-08
6528,Start the Revolution Without Me (1970),Comedy,Start the Revolution Without Me,Start the Revolution Without Me,3.136,french revolution-twins,1970-08-14
6530,"Tenant, The (Locataire, Le) (1976)",Drama|Horror|Mystery|Thriller,The Tenth Level,The Tenth Level,2.237,experiment-psychology-based on true story-obedience,1976-08-26
6533,"What's Up, Doc? (1972)",Comedy,"What's Up, Doc?","What's Up, Doc?",7.861,san francisco california-hotel-judge-chase-chaos-screwball comedy-dictionary-bag-rocks-jewels,1972-03-09
6534,Hulk (2003),Action|Adventure|Sci-Fi,Rasuk 2003,Rasuk 2003,0.655,,2003-01-01
6535,"Legally Blonde 2: Red, White & Blonde (2003)",Comedy,"Legally Blonde 2: Red, White & Blonde","Legally Blonde 2: Red, White & Blonde",37.91,washington dc usa-politics-boston massachusetts-chambers of a barrister-blonde-sequel-beauty salon-animal rights-lawyer-toy dog-animal testing-chihuahua dog-blonde stereotype,2003-07-02
6536,Sinbad: Legend of the Seven Seas (2003),Adventure|Animation|Children|Fantasy,Sinbad: Legend of the Seven Seas,Sinbad: Legend of the Seven Seas,33.248,prince-water monster-goddess-sailor-arabian nights-8th century,2003-07-02
6537,Terminator 3: Rise of the Machines (2003),Action|Adventure|Sci-Fi,Terminator 3: Rise of the Machines,Terminator 3: Rise of the Machines,50.774,saving the world-artificial intelligence-man vs machine-cyborg-killer robot-leather jacket-nanotechnology-rocket launcher-veterinarian-fire engine-villain-time travel-dystopia-psychiatrist-urban setting-firefighter-action hero-2030s-good versus evil-terminator,2003-07-02
6538,Swimming Pool (2003),Drama|Mystery|Thriller,Swimming Pool,Swimming Pool,16.774,london england-countryside-based on novel or book-subway-provence-country house-writing-innkeeper-generations conflict-dying and death-inspiration-daughter-swimming pool-murder-author-writer-drugs-french countryside-erotic thriller-sunbathing-crime fiction writer-bilingual-nudity-fantasy,2003-05-21
6539,Pirates of the Caribbean: The Curse of the Black Pearl (2003),Action|Adventure|Comedy|Fantasy,Pirates of the Caribbean: The Curse of the Black Pearl,Pirates of the Caribbean: The Curse of the Black Pearl,127.575,exotic island-blacksmith-east india company-gold-jamaica-skeleton-british empire-governor-pirate-swashbuckler-18th century-caribbean sea-aftercreditsstinger-pirate ship-british navy-tortuga,2003-07-09
6541,"League of Extraordinary Gentlemen, The (a.k.a. LXG) (2003)",Action|Fantasy|Sci-Fi,The League of Extraordinary Gentlemen,The League of Extraordinary Gentlemen,43.406,saving the world-submarine-venice italy-immortality-based on comic-steampunk-super power-jekyll and hyde-evil plot-captain nemo-allan quatermain-secret lair-nautilus-immortal-victorian era-moriarty-invisible man-vampiress (female vampire),2003-07-11
6542,"Cuckoo, The (Kukushka) (2002)",Comedy|Drama|War,The Cuckoo,The Cuckoo,5.975,love triangle-patriotism-language barrier-lapland-finnish-wound-pacifism-friendship-peace-unsociability-hostility-twins-finland-understanding-siberia,2002-01-01
6545,I Capture the Castle (2003),Drama|Romance,I Capture the Castle,I Capture the Castle,7.893,sibling relationship-based on novel or book-castle-1930s-father daughter relationship-teenage protagonist,2003-05-09
6547,Northfork (2003),Drama|Fantasy,Northfork,Northfork,4.632,,2003-07-11
6548,Bad Boys II (2003),Action|Comedy|Crime|Thriller,Bad Boys II,Bad Boys II,194.402,drug smuggling-miami florida-undercover agent-cuba-ku klux klan-kidnapping-money laundering-mexican standoff-ecstasy-male friendship-guantánamo-sequel-shootout-criminal underworld-drug lord-exploding house-dea agent-undercover operation-buddy cop-narcotics detective-action hero-buddy movie-haitian gang-dead bodies-buddy detective duo-absurd-russian mobster-exhilarated,2003-07-18
6549,How to Deal (2003),Comedy|Drama|Romance,How to Deal,How to Deal,8.458,parent child relationship-high school-teenage girl-best friend-divorce-teenage love-divorced parents-woman director-teenage romance-based on young adult novel,2003-07-18
6550,Johnny English (2003),Action|Comedy|Thriller,Johnny English,Johnny English,18.698,spy-hero-queen-intelligence-coronation-funeral-secret agent-slapstick comedy-spoof-explosion-agent-pen-duringcreditsstinger,2003-03-14
6551,"Anarchist Cookbook, The (2002)",Comedy|Romance,The Anarchist Cookbook,The Anarchist Cookbook,2.05,anarchism,2002-06-06
6552,Dirty Pretty Things (2002),Crime|Drama|Thriller,Dirty Pretty Things,Dirty Pretty Things,8.141,london england-prostitute-hotel-night watchman-illegal immigration-illegal employment-immigration law-transplanted organ-delinquency-horror-human heart-porter-organ trade-organ trafficking,2002-09-05
6553,"Embalmer, The (Imbalsamatore, L') (2002)",Drama,The Embalmer,The Embalmer,5.469,love-taxidermy-neo-noir,2002-09-06
6554,Garage Days (2002),Comedy|Musical,Garage Days,Garage Days,4.778,,2002-10-03
6557,Born to Be Wild (1995),Adventure|Children|Comedy|Drama,Born to Be Wild,Born to Be Wild,4.857,zoo-rain-human animal relationship-forest-duringcreditsstinger-short film,2011-04-08
6558,Curly Sue (1991),Comedy|Drama,Curly Sue,Curly Sue,12.302,homeless person-paternity-daughter-wealth,1991-10-24
6559,Little Giants (1994),Children|Comedy,Little Giants,Little Giants,12.883,american football coach-sports-kids’ sports team,1994-10-14
6560,Loose Cannons (1990),Action|Comedy,Loose Cannons,Loose Cannons,7.662,helicopter-subway-sadomasochism,1990-02-09
6561,"Mouse That Roared, The (1959)",Comedy|War,The Mouse That Roared,The Mouse That Roared,9.163,new york city-satire,1959-07-17
6563,Masked & Anonymous (2003),Comedy|Drama,Masked and Anonymous,Masked and Anonymous,6.138,journalist-rock star-musical-concert,2003-07-25
6564,Lara Croft Tomb Raider: The Cradle of Life (2003),Action|Adventure|Comedy|Romance|Thriller,Lara Croft: Tomb Raider - The Cradle of Life,Lara Croft: Tomb Raider - The Cradle of Life,22.391,medallion-helicopter-biological weapon-prisoner-shanghai china-riddle-ex-lover-greece-kazakhstan-mercenary-jet ski-earthquake-chinese mafia-treasure hunt-alexander the great-pandora's box-kenya-scuba diving-female protagonist-hong kong-mi6-motorcycle-scientist-underwater-archaeologist-based on video game-antidote-great wall of china-archeology-crime syndicate-mythological-bio terrorism-weapons training-good versus evil,2003-07-21
6565,Seabiscuit (2003),Drama,Seabiscuit,Seabiscuit,17.273,horse race-based on novel or book-american dream-horse-racehorse-great depression-based on true story-jockey-horse trainer-seabiscuit-1930s,2003-07-22
6566,Spy Kids 3-D: Game Over (2003),Action|Adventure|Children,Spy Kids 3-D: Game Over,Spy Kids 3-D: Game Over,37.163,video game-artificial intelligence-liberation-child hero-secret agent-mission-game developer-trapped in a game,2003-07-25
6567,Buffalo Soldiers (2001),Comedy|Crime|Drama|War,Dialogues clandestins 2001,Dialogues clandestins 2001,0.6,,2001-01-01
6568,Camp (2003),Comedy|Musical,Deadly Camp 2003,Deadly Camp 2003,1.211,sequel-slasher,2003-01-01
6571,"Mondays in the Sun (Lunes al sol, Los) (2002)",Drama,Mondays in the Sun,Mondays in the Sun,6.631,spain-ship-friends-shipyard-peseta,2002-09-27
6572,Scorched (2003),Comedy|Crime,Scorched,Scorched,6.71,bank robber-employee,2003-05-17
6573,Avanti! (1972),Comedy|Drama,Avanti!,Avanti!,10.188,italy-loss of loved one-island-based on play or musical,1972-12-17
6574,Eve of Destruction (1991),Action|Sci-Fi|Thriller,Eve of Destruction,Eve of Destruction,5.846,,1991-01-18
6577,Kickboxer 2: The Road Back (1991),Action|Drama,Kickboxer 2: The Road Back,Kickboxer 2: The Road Back,13.547,martial arts-showdown-fight-sports-revenge-action hero,1991-01-30
6578,"Kiss Me, Stupid (1964)",Comedy,"Kiss Me, Stupid","Kiss Me, Stupid",8.113,piano lessons-playboy,1964-12-18
6579,"One, Two, Three (1961)",Comedy,"One, Two, Three","One, Two, Three",11.338,berlin germany-prison-clerk-atlanta-cold war-coca-cola-communist-capitalist-soviet union-headquarter-iron curtain-totalitarian regime-joke-chamber of commerce-pregnancy-east berlin-west berlin-principal-wedding-american,1961-12-15
6581,"Private Life of Sherlock Holmes, The (1970)",Comedy|Drama|Mystery,The Private Life of Sherlock Holmes,The Private Life of Sherlock Holmes,13.36,gay interest-loch ness monster-german spy-midgets-sherlock holmes,1970-10-29
6582,Remo Williams: The Adventure Begins (1985),Action|Comedy|Crime|Thriller,Remo Williams: The Adventure Begins,Remo Williams: The Adventure Begins,10.229,new identity-agent-statue of liberty-spies,1985-10-11
6583,"Blood of Heroes, The (Salute of the Jugger, The) (1989)",Action|Sci-Fi,The Boys of Zimmer: The Story of the 1989 Chicago Cubs,The Boys of Zimmer: The Story of the 1989 Chicago Cubs,0.6,,1989-12-01
6584,"What's Up, Tiger Lily? (1966)",Adventure|Comedy|Crime|Thriller,"What's Up, Tiger Lily?","What's Up, Tiger Lily?",6.906,spy-spoof-dubbing,1966-11-02
6586,American Wedding (American Pie 3) (2003),Comedy,American Wedding,American Wedding,52.475,sibling relationship-handcuffs-marriage proposal-spanner-blow job-stag night-wedding reception-wedding-sex comedy-best man-bachelor party,2003-08-01
6587,Gigli (2003),Comedy|Crime|Romance,Qlimax 2003,Qlimax 2003,0.6,,2003-11-29
6588,And Now... Ladies and Gentlemen... (2002),Romance|Thriller,And Now... Ladies and Gentlemen...,And Now... Ladies and Gentlemen...,4.343,,2002-05-29
6591,"Magdalene Sisters, The (2002)",Drama,The Magdalene Sisters,The Magdalene Sisters,14.112,nun-sin-girls' boarding school-horror-psychological abuse-based on true story-sexual harassment-punishment-religion-torture-ireland-human rights-catholic-convent school-laundry-physical abuse-evil nun-convent (nunnery)-1960s-women rights-magdalene asylum,2002-08-30
6592,"Secret Lives of Dentists, The (2002)",Drama,The Secret Lives of Dentists,The Secret Lives of Dentists,5.333,infidelity-opera-dentist-new york state-based on short story,2002-09-09
6593,Freaky Friday (2003),Children|Comedy|Fantasy,Freaky Friday,Freaky Friday,30.755,sibling relationship-single parent-mistake in person-bride-talk show-body exchange-fortune cookie-concert-motherly love-high school-wedding-psychiatrist-body-swap-teen comedy-child as an adult-adult as a child-mother daughter relationship,2003-08-05
6595,S.W.A.T. (2003),Action|Thriller,S.W.A.T.,S.W.A.T.,28.422,liberation-transport of prisoners-special unit-los angeles california,2003-08-08
6596,"Divorce, Le (2003)",Comedy|Drama|Romance,Le Divorce,Le Divorce,9.506,france-infidelity-brother-in-law-artist-scandal-tourist-sister-poet-police-wine-womanizer-love-lingerie-art-desire-culture,2003-08-08
6597,"Princess Blade, The (Shura Yukihime) (2001)",Action|Sci-Fi,The Princess Blade,The Princess Blade,2.739,,2001-12-15
6598,Step Into Liquid (2002),Documentary,A Drop of Clear Salty Liquid,A Drop of Clear Salty Liquid,0.6,,2002-11-06
6603,"Double Life, A (1947)",Crime|Drama|Film-Noir,A Double Life,A Double Life,3.561,madness-broadway actor-dual personality-shakespeare's othello,1947-12-25
6604,Hawks and Sparrows (Uccellacci e Uccellini) (1966),Comedy,The Hawks and the Sparrows,The Hawks and the Sparrows,9.817,rome italy-mythology-crow-satire-hawk,1966-05-04
6609,"Gospel According to St. Matthew, The (Vangelo secondo Matteo, Il) (1964)",Drama,Oscar Peterson Trio: London Concert: 1964,Oscar Peterson Trio: London Concert: 1964,0.6,,1964-01-01
6611,Umberto D. (1952),Drama,Umberto D.,Umberto D.,6.992,rome italy-servant-hunger-despair-retiree-unsociability-pension-rent-old man-hospital-dog-landlady-elderly-neo realism-italian neo realism,1952-01-20
6612,Brother's Keeper (1992),Documentary,Brother's Keeper,Brother's Keeper,3.578,,1992-09-09
6614,I Love You to Death (1990),Comedy|Crime,I Love You to Death,I Love You to Death,7.584,husband wife relationship-infidelity-gigolo-pizza-based on true story-tacoma,1990-04-06
6615,Freddy vs. Jason (2003),Action|Horror|Thriller,Freddy vs. Jason,Freddy vs. Jason,33.079,new jersey-sadism-psychopath-horror-woods-murder-slaughter-serial killer-marijuana-slasher-series of murders-bad dream-supernatural horror,2003-08-15
6616,Grind (2003),Action|Comedy,Bankrot (2003),Bankrot (2003),1.341,,2003-12-26
6617,Open Range (2003),Western,Open Range,Open Range,21.396,gunslinger-montana-horse-beef-ranger-shootout-doctor-thunderstorm-cowboy-crooked sheriff-civil war veteran-19th century-land baron-vengeance-lawman,2003-08-29
6618,Shaolin Soccer (Siu lam juk kau) (2001),Action|Comedy,Shaolin Soccer,Shaolin Soccer,46.886,martial arts-kung fu-stadium-champion-sports-shaolin-steel helmet-football (soccer)-football (soccer) player,2001-07-05
6619,Uptown Girls (2003),Comedy,Uptown Girls,Uptown Girls,16.848,new york city-nanny,2003-08-15
6620,American Splendor (2003),Comedy|Drama,American Splendor,American Splendor,6.848,biography-based on comic-v.a. hospital-junk sale-jellybean-greeting card-file clerk-garage sale-comic book art-neurotic-woman director-comic,2003-08-15
6624,Agent Cody Banks (2003),Action|Adventure|Children|Fantasy,Agent Cody Banks,Agent Cody Banks,17.57,spy-cia-martial arts-killer robot-secret agent-undercover agent-delinquent-nerd-high school-teen movie-villain arrested-teenage hero-teen spy,2003-03-14
6625,Camp Nowhere (1994),Adventure|Children|Comedy,Camp Nowhere,Camp Nowhere,6.954,parent child relationship-con man-summer camp,1994-08-26
6628,Hot Dog... The Movie (1984),Comedy,Hot Dog... The Movie,Hot Dog... The Movie,7.769,sports-snow skiing-ski,1984-01-13
6629,House of Wax (1953),Crime|Horror|Mystery|Thriller,House of Wax,House of Wax,54.205,louisiana-traffic jam-remake-murder-wax museum-slasher-twins-group of friends-ghost town-wax-waxwork-brother sister relationship-horror 2000s-antagonistic-disapproving,2005-05-05
6631,Man's Best Friend (1993),Horror|Sci-Fi|Thriller,Man's Best Friend,Man's Best Friend,8.326,killer-dog-mutated,1993-11-19
6636,"Sure Thing, The (1985)",Comedy|Romance,The Sure Thing,The Sure Thing,10.039,california-college-road trip-swimming pool-cross country,1985-03-01
6638,Valley Girl (1983),Comedy|Romance,Valley Girl,Valley Girl,11.729,musical-high school-remake-mall-san fernando valley-80's style,2020-05-08
6639,Wait Until Dark (1967),Drama|Thriller,Wait Until Dark,Wait Until Dark,14.269,photographer-heroin-police-murder-neighbor-search-doll-blindness-blind woman,1967-10-26
6643,Tokyo Story (Tôkyô monogatari) (1953),Drama,Tokyo Story,Tokyo Story,10.976,coma-beach-baby-fish-boat-office-baseball-classroom-dream-lantern-lie-ambition-tea-retirement-cake-marriage-peace-class-swing-honor-teacher-school-old man-black and white,1953-11-03
6644,"Green Ray, The (Rayon vert, Le) (1986)",Drama|Romance,The Green Ray,The Green Ray,8.422,paris france-vacation-summer vacation-lonely woman-cherbourg france,1986-08-29
6645,THX 1138 (1971),Action|Adventure|Drama|Sci-Fi,THX 1138,THX 1138,18.294,prison-drug addiction-hearing-totalitarian regime-future-phasing-subterranean town-hologram-dystopia-computer-police-mind control-psychological thriller,1971-03-11
6650,Kind Hearts and Coronets (1949),Comedy|Drama,Kind Hearts and Coronets,Kind Hearts and Coronets,9.336,poison-prison-based on novel or book-italian-jealousy-gallows-hot air balloon-widow-duke-relatives-dark comedy-singer-black and white-series of murders-heir-dysfunctional relationship-edwardian england-early 1900s,1949-06-21
6654,Atragon (Kaitei Gunkan) (1963),Adventure|Sci-Fi,Father and Son,Father and Son,2.196,human relationship-film parable,2003-09-12
6656,Attack of the Puppet People (1958),Horror|Sci-Fi,Attack of the Puppet People,Attack of the Puppet People,4.005,factory-shrinking-miniaturization-police detective-dollmaker,1958-04-01
6658,10 (1979),Comedy|Romance,1941,1941,11.265,submarine-california-world war ii-war ship-pearl harbor-panic-satire-los angeles california-1940s-anarchic comedy,1979-12-14
6659,Tremors (1990),Comedy|Horror|Sci-Fi,Tremors,Tremors,26.309,nevada-small town-tractor-old town-stranded-rural area-creature-tentacle-graboids-seismologist-binoculars-giant worm-man eating monster-town-cursed town,1990-01-19
6660,"Red Shoes, The (1948)",Drama|Fantasy|Musical|Romance,The Red Shoes,The Red Shoes,17.644,,2005-06-30
6662,"Pink Panther, The (1963)",Comedy|Crime,The Pink Panther,The Pink Panther,26.095,slapstick comedy-clouseau-bumbling-clumsiness-police inspector,1963-12-18
6663,"Pink Panther Strikes Again, The (1976)",Comedy|Crime,The Pink Panther Strikes Again,The Pink Panther Strikes Again,12.703,police-laughing gas,1976-12-15
6664,Commando (1985),Action|Adventure,Command 5,Command 5,1.34,,1985-08-05
6665,Dracula (1979),Horror|Romance,Dracula,Dracula,18.598,transylvania-based on novel or book-monster-castle-vampire-spider-bat-count-based on play or musical-undead-sanitarium-black and white-pre-code-real estate agent-lunatic-dracula,1931-02-12
6666,"Discreet Charm of the Bourgeoisie, The (Charme discret de la bourgeoisie, Le) (1972)",Comedy|Drama|Fantasy,The Discreet Charm of the Bourgeoisie,The Discreet Charm of the Bourgeoisie,10.578,upper class-date-terrorist-dream-restaurant-nightmare-surreal-bourgeoisie-guest-satire-dinner-drink-small talk-anarchic comedy,1972-09-15
6667,Waco: The Rules of Engagement (1997),Documentary,Waco: The Rules of Engagement,Waco: The Rules of Engagement,2.318,fbi-cult-standoff-branch davidians-atf,1997-09-19
6668,"Road Home, The (Wo de fu qin mu qin) (1999)",Drama|Romance,Suede - Head Music: Live in Tokyo 1999,Suede - Head Music: Live in Tokyo 1999,0.6,,1999-09-19
6669,Ikiru (1952),Drama,Ikiru,Ikiru,14.327,bureaucracy-japan-age difference-office-night life-sense of life-playground-obsequies-swing-loneliness-infatuation-bureaucrat,1952-10-09
6670,Comic Book Villains (2002),Comedy,Comic Book Villains,Comic Book Villains,4.679,comic book-rivalry-comic book shop-comic book collector,2002-09-03
6671,"Angel at My Table, An (1990)",Drama,An Angel at My Table,An Angel at My Table,6.79,new zealand-insane asylum-insanity-teacher-author-mental institution-based on memoir or autobiography-woman director,1990-09-20
6678,"Handmaid's Tale, The (1990)",Drama|Sci-Fi,The Handmaid's Tale,The Handmaid's Tale,15.163,rape-based on novel or book-canada-paranoia-slavery-future-sexism-dystopia-surrogate mother-escape-rebellion-feminist-religious fundamentalism-misogyny-impregnation-political unrest-totalitarianism-theocracy,1990-02-15
6679,Revolution OS (2001),Documentary,Revolution OS,Revolution OS,5.42,hacker-linux-gnu-free software-open source-stallman,2001-01-01
6684,Death in Venice (Morte a Venezia) (1971),Drama|Romance,Death in Venice,Death in Venice,11.463,venice italy-beach-composer-obsession-beauty-vacation-cholera-male homosexuality-epidemic-teenage boy-makeover-homoeroticism-unspoken love,1971-03-02
6686,"Medallion, The (2003)",Action|Comedy|Crime|Fantasy,The Medallion,The Medallion,22.062,detective-martial arts-medallion-leather jacket-wretch-immortality-fighter-resurrection-interpol-slapstick comedy-fighting-super power-wizard-superhuman strength-warrior-action hero,2003-08-15
6687,My Boss's Daughter (2003),Comedy|Romance,My Boss's Daughter,My Boss's Daughter,11.247,,2003-08-21
6688,Autumn Spring (Babí léto) (2001),Comedy|Drama,Autumn Spring,Autumn Spring,2.331,,2001-09-27
6689,"Battle of Shaker Heights, The (2003)",Comedy|Drama|Romance,The Battle of Shaker Heights,The Battle of Shaker Heights,6.225,sister-high school-battlefield-bully-strategy-addict,2003-08-22
6691,Dust (2001),Drama|Western,Best of 2001,Best of 2001,0.6,rock 'n' roll-pop,2001-11-06
6692,Stoked: The Rise and Fall of Gator (2002),Documentary,The Rise and Fall of the Krays,The Rise and Fall of the Krays,0.6,,2002-01-01
6695,Jeepers Creepers 2 (2003),Horror|Thriller,Jeepers Creepers 2,Jeepers Creepers 2,62.568,parent child relationship-monster-scarecrow-peasant-farm-immortality-mythical creature-father-high school sports-revenge-high school student-school bus,2003-08-08
6696,Bollywood/Hollywood (2002),Comedy|Drama|Musical|Romance,Bollywood/Hollywood,Bollywood/Hollywood,4.938,tradition-chance-toronto canada-stroke of fate-fate-wedding-family-woman director-pretend relationship,2002-01-01
6699,Once Upon a Time in the Midlands (2002),Drama,Once Upon a Time in the Midlands,Once Upon a Time in the Midlands,4.352,love-aspiring singer-singer,2002-09-06
6702,Dickie Roberts: Former Child Star (2003),Comedy,Dickie Roberts: Former Child Star,Dickie Roberts: Former Child Star,11.665,loser-child prodigy-celebrity-hollywood-director-family-audition-former child star-has been-famous actor,2003-09-04
6705,Party Monster (2003),Comedy|Crime|Drama|Thriller,Party Monster,Party Monster,7.36,new york city-hotel-loss of loved one-based on novel or book-birthday-bath-nightclub-donut-male friendship-hallucination-injection-arrest-police-friends-money-drugs,2003-09-05
6706,Taking Sides (2001),Drama,Taking Sides,Taking Sides,3.576,,2001-01-01
6707,Cabin Fever (2002),Horror|Thriller,The Conman 2002,The Conman 2002,1.96,gambling-bad luck-romance,2002-11-07
6708,Matchstick Men (2003),Comedy|Crime|Drama,Matchstick Men,Matchstick Men,8.395,based on novel or book-parent child relationship-con man-daughter-pole dancer-obsessive compulsive disorder-criminal-bank vault-neurotic,2003-09-12
6709,Once Upon a Time in Mexico (2003),Action|Adventure|Crime|Thriller,Once Upon a Time in Mexico,Once Upon a Time in Mexico,25.159,corruption-cia-revenge-brutality-drug lord,2003-09-11
6710,Dummy (2002),Comedy|Drama|Romance,Dummy,Dummy,6.676,jewish life-background singer-hobby-ventriloquist-puppet master,2002-09-12
6711,Lost in Translation (2003),Comedy|Drama|Romance,Lost in Translation,Lost in Translation,20.744,upper class-japan-adultery-hotel room-age difference-photographer-commercial-karaoke-homesickness-culture clash-midlife crisis-jet lag-pop star-unsociability-loneliness-unlikely friendship-aftercreditsstinger-woman director,2003-09-18
6713,Millennium Actress (Sennen joyû) (2001),Animation|Drama|Romance,Glenn Miller 2000,Glenn Miller 2000,0.6,jazz,2001-01-01
6715,Children of the Night (1991),Horror,Children of the Night,Children of the Night,3.481,neo-noir,2016-11-23
6718,Gotcha! (1985),Comedy,Gotcha!,Gotcha!,9.203,,1985-05-03
6720,Kuffs (1992),Action|Comedy|Crime,Kuffs,Kuffs,9.835,dance-police protection-organized crime-breaking the fourth wall-gunfight,1992-01-10
6721,Once Upon a Time in China (Wong Fei Hung) (1991),Action|Adventure|Drama,Once Upon a Time in China,Once Upon a Time in China,14.653,china-martial arts-kung fu-hero-colonisation-19th century-qing dynasty,1991-08-15
6722,Once Upon a Time in China II (Wong Fei-hung Ji Yi: Naam yi dong ji keung) (1992),Action|Romance,Once Upon a Time in China II,Once Upon a Time in China II,13.783,china-martial arts-kung fu-congress-colonisation-martial arts master-sect-kung fu master,1992-04-16
6723,Once Upon a Time in China III (Wong Fei-hung tsi sam: Siwong tsangba) (1993),Action,Once Upon a Time in China III,Once Upon a Time in China III,17.132,china-martial arts-kung fu-colonisation-martial arts master-colonialism-kung fu master-wong fei hung,1993-02-11
6724,Paper Moon (1973),Comedy|Crime|Drama,Paper Moon,Paper Moon,8.119,bible-con man-carnival-funeral-great depression-missouri-friendship-aunt-road trip-kansas usa-con-tween girl,1973-05-09
6731,Day of the Dead (1985),Horror|Sci-Fi|Thriller,Day of the Dead,Day of the Dead,16.419,secret lab-infection-quarantine-zombie-struggle for survival-army national guard-virus,2008-04-08
6732,"Hello, Dolly! (1969)",Comedy|Musical|Romance,"Hello, Dolly!","Hello, Dolly!",9.804,based on play or musical-merchant-yonkers new york-borzoi-millinery-drygoods store,1969-12-12
6734,Memoirs of an Invisible Man (1992),Comedy|Romance|Sci-Fi|Thriller,Memoirs of an Invisible Man,Memoirs of an Invisible Man,8.787,invisible person,1992-02-28
6744,Once Bitten (1985),Comedy|Horror,Once Bitten,Once Bitten,7.855,vampire,1985-11-15
6746,Squirm (1976),Horror|Romance,Squirm,Squirm,9.305,love triangle-jealousy-small town-obsession-georgia-flooding-light-rural area-power outage-missing person-worms-human skeleton-eco-horror,1976-07-30
6748,"Brood, The (1979)",Horror,The Brood,The Brood,12.085,mutant-toronto canada-transformation-psychologist-divorce-cult film-psychotherapist-canuxploitation,1979-05-25
6750,Anything Else (2003),Comedy|Drama|Romance,Anything Else,Anything Else,13.435,psychoanalysis-comedian-relationship problems-advice-experience,2003-08-27
6751,Cold Creek Manor (2003),Drama|Thriller,Cold Creek Manor,Cold Creek Manor,11.741,country house,2003-09-19
6752,"Fighting Temptations, The (2003)",Drama,The Fighting Temptations,The Fighting Temptations,12.373,church choir-romantic comedy,2003-09-17
6753,Secondhand Lions (2003),Children|Comedy|Drama,Secondhand Lions,Secondhand Lions,9.836,texas-lion-farm-eccentric-money-veteran-uncle nephew relationship-teenage protagonist,2003-09-19
6754,Underworld (2003),Action|Fantasy|Horror,Underworld,Underworld,34.278,budapest hungary-subway-love of one's life-vampire-bite-descendant-hostility-hybrid-rivalry-shootout-werewolf-gothic-dark fantasy-lycanthrope-urban gothic-supernatural power,2003-09-19
